row,col,val
UBA12481,Fen-1058,0
UBA12481,Marinicellaceae,0
UBA12481,GWF2-57-35,0
UBA12481,Caedimonadaceae,0
UBA12481,Ruminiclostridiaceae_A,0
UBA12481,UBA3495,0
UBA12481,GCA-002707645,0
UBA6187,EX4484-135,0
UBA6187,SZUA-401,0
UBA6187,UBA2400,0
UBA6187,UBA1135,0
UBA6187,HRBIN36,0
UBA6187,UBA12481,0
UBA6187,UBA6187,1
UBA6187,UBA6266,0
UBA6187,Methanocullaceae,0
UBA6187,Thiovulaceae,0
UBA6187,CG1-02-57-44,0
UBA6187,UBA2588,0
UBA6187,AqS2,0
UBA6187,Thermodesulfobacteriaceae,0
UBA6187,UBA9615,0
UBA6187,UBA4068,0
UBA6187,UBA7662,0
UBA6187,Angustibacteraceae,0
UBA6187,Savagellaceae,0
UBA6187,UBA2361,0
UBA6187,UBA2798,0
UBA6187,MFWN01,0
UBA6187,Acidithiobacillaceae,0
UBA6187,Peptoniphilaceae,0
UBA6187,Francisellaceae,0
UBA6187,Alicyclobacillaceae,0
UBA6187,GCA-2861595,0
UBA6187,UBA998,0
UBA6187,CPR2,0
UBA6187,CSP1-3,0
UBA6187,UBA12157,0
UBA6187,Acholeplasmataceae,0
UBA6187,TMED25,0
UBA6187,UBA11606,0
UBA6187,DG-74-3,0
UBA6187,GWC2-36-17,0
UBA6187,UBA10161,0
UBA6187,UBA6109,0
UBA6187,HTCC2089,0
UBA6187,Flammeovirgaceae,0
UBA6187,Heliobacteriaceae,0
UBA6187,32-111,0
UBA6187,Peptococcaceae,0
UBA6187,Fen-1058,0
UBA6187,Marinicellaceae,0
UBA6187,GWF2-57-35,0
UBA6187,Caedimonadaceae,0
UBA6187,Ruminiclostridiaceae_A,0
UBA6187,UBA3495,0
UBA6187,GCA-002707645,0
UBA6266,EX4484-135,0
UBA6266,SZUA-401,0
UBA6266,UBA2400,0
UBA6266,UBA1135,0
UBA6266,HRBIN36,0
UBA6266,UBA12481,0
UBA6266,UBA6187,0
UBA6266,UBA6266,1
UBA6266,Methanocullaceae,0
UBA6266,Thiovulaceae,0
UBA6266,CG1-02-57-44,0
UBA6266,UBA2588,0
UBA6266,AqS2,0
UBA6266,Thermodesulfobacteriaceae,0
UBA6266,UBA9615,0
UBA6266,UBA4068,0
UBA6266,UBA7662,0
UBA6266,Angustibacteraceae,0
UBA6266,Savagellaceae,0
UBA6266,UBA2361,0
UBA6266,UBA2798,0
UBA6266,MFWN01,0
UBA6266,Acidithiobacillaceae,0
UBA6266,Peptoniphilaceae,0
UBA6266,Francisellaceae,0
UBA6266,Alicyclobacillaceae,0
UBA6266,GCA-2861595,0
UBA6266,UBA998,0
UBA6266,CPR2,0
UBA6266,CSP1-3,0
UBA6266,UBA12157,0
UBA6266,Acholeplasmataceae,0
UBA6266,TMED25,0
UBA6266,UBA11606,0
UBA6266,DG-74-3,0
UBA6266,GWC2-36-17,0
UBA6266,UBA10161,0
UBA6266,UBA6109,0
UBA6266,HTCC2089,0
UBA6266,Flammeovirgaceae,0
UBA6266,Heliobacteriaceae,0
UBA6266,32-111,0
UBA6266,Peptococcaceae,0
UBA6266,Fen-1058,0
UBA6266,Marinicellaceae,0
UBA6266,GWF2-57-35,0
UBA6266,Caedimonadaceae,0
UBA6266,Ruminiclostridiaceae_A,0
UBA6266,UBA3495,0
UBA6266,GCA-002707645,0
Methanocullaceae,EX4484-135,0
Methanocullaceae,SZUA-401,0
Methanocullaceae,UBA2400,0
Methanocullaceae,UBA1135,0
Methanocullaceae,HRBIN36,0
Methanocullaceae,UBA12481,0
Methanocullaceae,UBA6187,0
Methanocullaceae,UBA6266,0
Methanocullaceae,Methanocullaceae,1
Methanocullaceae,Thiovulaceae,0
Methanocullaceae,CG1-02-57-44,0
Methanocullaceae,UBA2588,0
Methanocullaceae,AqS2,0
Methanocullaceae,Thermodesulfobacteriaceae,0
Methanocullaceae,UBA9615,0
Methanocullaceae,UBA4068,0
Methanocullaceae,UBA7662,0
Methanocullaceae,Angustibacteraceae,0
Methanocullaceae,Savagellaceae,0
Methanocullaceae,UBA2361,0
Methanocullaceae,UBA2798,0
Methanocullaceae,MFWN01,0
Methanocullaceae,Acidithiobacillaceae,0.17741171755810917
Methanocullaceae,Peptoniphilaceae,0.7153215261606145
Methanocullaceae,Francisellaceae,0
Methanocullaceae,Alicyclobacillaceae,0
Methanocullaceae,GCA-2861595,0
Methanocullaceae,UBA998,0
Methanocullaceae,CPR2,0
Methanocullaceae,CSP1-3,0
Methanocullaceae,UBA12157,0
Methanocullaceae,Acholeplasmataceae,0
Methanocullaceae,TMED25,0
Methanocullaceae,UBA11606,-0.10278157003442463
Methanocullaceae,DG-74-3,0
Methanocullaceae,GWC2-36-17,0
Methanocullaceae,UBA10161,0
Methanocullaceae,UBA6109,0.568053972777951
Methanocullaceae,HTCC2089,-0.13343942351290042
Methanocullaceae,Flammeovirgaceae,0
Methanocullaceae,Heliobacteriaceae,0
Methanocullaceae,32-111,0
Methanocullaceae,Peptococcaceae,0
Methanocullaceae,Fen-1058,0
Methanocullaceae,Marinicellaceae,0
Methanocullaceae,GWF2-57-35,0
Methanocullaceae,Caedimonadaceae,0
Methanocullaceae,Ruminiclostridiaceae_A,0
Methanocullaceae,UBA3495,0
Methanocullaceae,GCA-002707645,0
Thiovulaceae,EX4484-135,0
Thiovulaceae,SZUA-401,0
Thiovulaceae,UBA2400,0
Thiovulaceae,UBA1135,0
Thiovulaceae,HRBIN36,0
Thiovulaceae,UBA12481,0
Thiovulaceae,UBA6187,0
Thiovulaceae,UBA6266,0
Thiovulaceae,Methanocullaceae,0
Thiovulaceae,Thiovulaceae,1
Thiovulaceae,CG1-02-57-44,0
Thiovulaceae,UBA2588,0
Thiovulaceae,AqS2,0
Thiovulaceae,Thermodesulfobacteriaceae,0
Thiovulaceae,UBA9615,0
Thiovulaceae,UBA4068,0
Thiovulaceae,UBA7662,0
Thiovulaceae,Angustibacteraceae,0
Thiovulaceae,Savagellaceae,0
Thiovulaceae,UBA2361,0
Thiovulaceae,UBA2798,0
Thiovulaceae,MFWN01,0
Thiovulaceae,Acidithiobacillaceae,0
Thiovulaceae,Peptoniphilaceae,0
Thiovulaceae,Francisellaceae,0
Thiovulaceae,Alicyclobacillaceae,0
Thiovulaceae,GCA-2861595,0
Thiovulaceae,UBA998,0
Thiovulaceae,CPR2,0
Thiovulaceae,CSP1-3,0
Thiovulaceae,UBA12157,0
Thiovulaceae,Acholeplasmataceae,0
Thiovulaceae,TMED25,0
Thiovulaceae,UBA11606,0
Thiovulaceae,DG-74-3,0
Thiovulaceae,GWC2-36-17,0
Thiovulaceae,UBA10161,0
Thiovulaceae,UBA6109,0
Thiovulaceae,HTCC2089,0
Thiovulaceae,Flammeovirgaceae,0
Thiovulaceae,Heliobacteriaceae,0
Thiovulaceae,32-111,0
Thiovulaceae,Peptococcaceae,0
Thiovulaceae,Fen-1058,0
Thiovulaceae,Marinicellaceae,0
Thiovulaceae,GWF2-57-35,0
Thiovulaceae,Caedimonadaceae,0
Thiovulaceae,Ruminiclostridiaceae_A,0
Thiovulaceae,UBA3495,0
Thiovulaceae,GCA-002707645,0
CG1-02-57-44,EX4484-135,0
CG1-02-57-44,SZUA-401,0
CG1-02-57-44,UBA2400,0
CG1-02-57-44,UBA1135,0
CG1-02-57-44,HRBIN36,0
CG1-02-57-44,UBA12481,0
CG1-02-57-44,UBA6187,0
CG1-02-57-44,UBA6266,0
CG1-02-57-44,Methanocullaceae,0
CG1-02-57-44,Thiovulaceae,0
CG1-02-57-44,CG1-02-57-44,1
CG1-02-57-44,UBA2588,0
CG1-02-57-44,AqS2,0
CG1-02-57-44,Thermodesulfobacteriaceae,0
CG1-02-57-44,UBA9615,0
CG1-02-57-44,UBA4068,0
CG1-02-57-44,UBA7662,0
CG1-02-57-44,Angustibacteraceae,0
CG1-02-57-44,Savagellaceae,0
CG1-02-57-44,UBA2361,0
CG1-02-57-44,UBA2798,0
CG1-02-57-44,MFWN01,0
CG1-02-57-44,Acidithiobacillaceae,0
CG1-02-57-44,Peptoniphilaceae,0
CG1-02-57-44,Francisellaceae,0
CG1-02-57-44,Alicyclobacillaceae,0
CG1-02-57-44,GCA-2861595,0
CG1-02-57-44,UBA998,0
CG1-02-57-44,CPR2,0
